ds,yhat,yhat_lower,yhat_upper,product_id
2024-01-01,182.62705801292253,80.23123671910756,288.3722936304527,OFF_09
2024-01-02,188.33325986137132,81.00259467761236,296.1857744403428,OFF_09
2024-01-03,188.34531148540418,79.55146558703665,294.9746323128479,OFF_09
2024-01-04,185.187447711003,76.36200147177658,286.3627036469885,OFF_09
2024-01-05,187.95117625680672,75.03492605262937,292.2220307256769,OFF_09
2024-01-06,179.99898428411876,76.58720868479337,285.5564002196329,OFF_09
2024-01-07,185.92132822943836,77.8218028280915,293.6632077160269,OFF_09
2024-01-08,176.55369062662584,64.50275116702487,280.0239503445239,OFF_09
2024-01-09,182.25989247506618,74.7214078477871,288.0440575866213,OFF_09
2024-01-10,182.27194409913972,73.14114818044804,289.5582730136302,OFF_09
2024-01-11,179.11408032472076,72.43696013919893,283.57097959762984,OFF_09
2024-01-12,181.87780887049098,77.06172113933253,283.0593804168704,OFF_09
2024-01-13,173.9256168978162,63.11024669837056,292.5724418610238,OFF_09
2024-01-14,179.84796085237025,79.76619650752436,289.6358274638219,OFF_09
2024-01-15,170.4803232587875,66.10372820607154,273.5803266404075,OFF_09
2024-01-16,176.18652511644945,69.00696544877388,277.49387977209994,OFF_09
2024-01-17,176.1985767497345,74.80743420858795,286.2950204062766,OFF_09
2024-01-18,173.04071298455955,73.475133348743,281.55987238543867,OFF_09
2024-01-19,175.8044415395521,64.04552515735142,275.5764367037221,OFF_09
2024-01-20,167.8522495761197,64.39061101226554,272.3821224880296,OFF_09
2024-01-21,173.77459353066558,62.70822089873512,284.9961154994554,OFF_09
2024-01-22,164.40695593709657,57.974794091327624,275.80873326272354,OFF_09
2024-01-23,170.11315779477718,61.78973576023093,277.2868463297879,OFF_09
2024-01-24,170.12520942804213,56.58474766233592,282.2043740341717,OFF_09
2024-01-25,166.96734565345605,60.22919019314326,269.9415192042778,OFF_09
2024-01-26,169.7310741990056,60.1512980391759,271.9750465947186,OFF_09
2024-01-27,161.7788822261403,58.1362595306763,266.1187828282234,OFF_09
2024-01-28,167.70122617126378,60.005652249463665,273.7511164694901,OFF_09
2024-01-29,158.33358856826806,47.48536369908389,256.7165921358937,OFF_09
2024-01-30,164.0397904165391,59.476016583668624,273.042182104069,OFF_09
2024-01-31,164.05184204036124,58.772633767914755,266.4476928471167,OFF_09
2024-02-01,160.8939782657144,58.782293119642425,263.0983622076593,OFF_09
2024-02-02,163.6577068113209,60.73553782972446,274.90923622892916,OFF_09
2024-02-03,155.70551483845662,41.140166756371066,251.49515935597586,OFF_09
2024-02-04,161.62785878358017,57.675714053245734,267.764189592938,OFF_09
