ds,yhat,yhat_lower,yhat_upper,product_id
2024-01-01,-464.9205968393689,-6129.894544305513,4888.928962473727,AUT_07
2024-01-02,-671.3414282625265,-5956.022981982501,4692.894195487544,AUT_07
2024-01-03,-201.5148016929238,-5576.558216115528,5147.604715300565,AUT_07
2024-01-04,-1337.892917966431,-6383.305984225794,3949.2351618176226,AUT_07
2024-01-05,-311.59979720088984,-5730.454634520226,5217.732479557893,AUT_07
2024-01-06,100.35242822879775,-5094.4261504755395,5300.12006709868,AUT_07
2024-01-07,200.2909171597582,-4869.537397692924,5454.119043062027,AUT_07
2024-01-08,-399.0407652323884,-5744.146530163357,4736.3107519364385,AUT_07
2024-01-09,-605.4615966572889,-5948.932307749353,4799.434663518711,AUT_07
2024-01-10,-135.63497008656114,-5382.380580198313,4975.6210173900445,AUT_07
2024-01-11,-1272.0130863611917,-6203.736485185599,3856.0127789198655,AUT_07
2024-01-12,-245.7199655938477,-5622.806089410144,5518.713866826428,AUT_07
2024-01-13,166.23225983305147,-5429.823926860924,5305.460393443718,AUT_07
2024-01-14,266.1707511492715,-5165.407487131151,5797.526546812063,AUT_07
2024-01-15,-333.160928861179,-5550.627275265159,4799.386721171384,AUT_07
2024-01-16,-539.581757903941,-5989.707458336781,4804.70958548214,AUT_07
2024-01-17,-69.75512895136454,-5243.482928233343,5118.53252921551,AUT_07
2024-01-18,-1206.1332428423596,-6664.024970557736,4294.845029330523,AUT_07
2024-01-19,-179.84011969058554,-5742.871494341792,5378.834583017543,AUT_07
2024-01-20,232.11210811826942,-5352.073385047666,5617.290697883334,AUT_07
2024-01-21,332.0505994302175,-4947.927669296106,6033.564637640695,AUT_07
2024-01-22,-267.28108057645284,-5350.520094675614,5143.218221206052,AUT_07
2024-01-23,-473.7019096179214,-5640.924076309576,4764.933856162417,AUT_07
2024-01-24,-3.8752806652413483,-5499.976461972519,5324.596314627233,AUT_07
2024-01-25,-1140.2533978618826,-6599.012465954486,4354.435587927594,AUT_07
2024-01-26,-113.9602780131176,-5750.463066386922,5278.826052249286,AUT_07
2024-01-27,297.99194649243,-5381.42162719818,5752.2376414440905,AUT_07
2024-01-28,397.9304345012077,-5257.499418015159,5904.222139108779,AUT_07
2024-01-29,-201.401248808978,-5755.289161795005,4768.820993295817,AUT_07
2024-01-30,-407.8220811540162,-6074.685289853018,5098.123127552423,AUT_07
2024-01-31,62.0045444932544,-5375.26736293537,5684.36113190281,AUT_07
2024-02-01,-1074.3735727022943,-6333.40423485628,4296.737786900554,AUT_07
2024-02-02,-48.0804528540786,-5573.384969305,5232.166211575066,AUT_07
2024-02-03,363.87177164989413,-4644.84278649773,5491.5414834098965,AUT_07
2024-02-04,463.8102596616005,-5052.046780970606,5693.851550861879,AUT_07
2024-02-05,-135.52142365241252,-5563.2716826067135,5443.0827583071605,AUT_07
2024-02-06,-341.9422535711402,-5792.757680538815,4652.097591872802,AUT_07
2024-02-07,127.8843745007814,-5432.370306264054,5589.887859677253,AUT_07
2024-02-08,-1008.493740270385,-6501.722179682138,4404.287444146062,AUT_07
2024-02-09,17.79938199920565,-5487.465099239018,5538.189680611238,AUT_07
2024-02-10,429.75160892993654,-5173.445386869329,5727.066200963563,AUT_07
2024-02-11,529.6900993662334,-4727.105904671091,6373.273287888055,AUT_07
2024-02-12,-69.64158151951739,-5386.50533010754,5068.320874034092,AUT_07
2024-02-13,-276.06241144117024,-5602.2439833969875,4800.667427808477,AUT_07
2024-02-14,193.76421662989702,-5682.995090794147,5446.062707432379,AUT_07
2024-02-15,-942.6138981403378,-6559.641226021881,4507.05182721195,AUT_07
2024-02-16,83.67922413097995,-4766.135233611359,5768.772596113722,AUT_07
2024-02-17,495.6314510609634,-4890.8873506921245,5882.569493217462,AUT_07
2024-02-18,595.5699693144652,-4797.228527326129,6010.590790274559,AUT_07
2024-02-19,-3.7616837531762144,-5575.402021986545,5484.036692519047,AUT_07
2024-02-20,-210.18248585495024,-5426.369639947299,5279.105316226664,AUT_07
2024-02-21,259.6441700353448,-5037.526813736612,5568.572055967001,AUT_07
2024-02-22,-876.7339169149501,-6258.942011966041,4520.835602444573,AUT_07
2024-02-23,149.559233175001,-5696.550959073968,5633.035804670929,AUT_07
2024-02-24,561.511487925572,-4354.872884864425,6036.200060350978,AUT_07
2024-02-25,661.4500061800494,-4668.152169365674,5526.278279272084,AUT_07
2024-02-26,62.11835311094063,-5235.291399176496,5259.708844865028,AUT_07
2024-02-27,-144.30244898953964,-5566.173976490666,5621.906992445057,AUT_07
2024-02-28,325.5242069018484,-4738.931296477714,5840.094178925368,AUT_07
2024-02-29,-810.8538586009203,-6003.148402985491,4884.8733235898035,AUT_07
2024-03-01,215.43931294115873,-4806.428377392238,5389.346509822265,AUT_07
2024-03-02,627.391589139342,-4772.9354159141085,5874.340322382673,AUT_07
2024-03-03,727.330128844383,-4880.433418296468,6044.583840560918,AUT_07
2024-03-04,127.99849722470168,-5204.5791598559135,5672.169315984028,AUT_07
2024-03-05,-78.42228342544183,-5541.687249668183,5366.806961561757,AUT_07
2024-03-06,391.4043939193309,-4742.776425216514,5855.637732239719,AUT_07
2024-03-07,-744.9736715834861,-6376.897561773552,4343.300999664879,AUT_07
2024-03-08,281.31949995819485,-5126.510222264256,5866.153669794907,AUT_07
2024-03-09,693.2717761548035,-4778.843276972227,6088.572100396953,AUT_07
2024-03-10,793.2103158623128,-4761.128779452526,6599.278835029955,AUT_07
2024-03-11,193.87868424162417,-4995.331220474149,5776.778865603266,AUT_07
2024-03-12,-12.541959511445498,-5125.436351950532,5213.255334473806,AUT_07
2024-03-13,457.28485472639403,-5106.634545690564,6056.766411967748,AUT_07
2024-03-14,-679.0930738797108,-5815.728619380682,4597.136160258342,AUT_07
2024-03-15,347.20023455947705,-4701.725007123996,5382.218401788109,AUT_07
2024-03-16,759.1526476530711,-4601.6774544743585,6073.073462125063,AUT_07
2024-03-17,859.0913242501357,-4512.996001892528,6586.7621167599555,AUT_07
2024-03-18,259.7598295301849,-5222.556116416149,5463.900518034102,AUT_07
2024-03-19,53.33918577537247,-5314.350952253052,5787.095505344985,AUT_07
2024-03-20,523.1660000123576,-5158.610433850844,5753.551174839526,AUT_07
2024-03-21,-613.2119285928911,-5967.213483661849,4550.241089917773,AUT_07
2024-03-22,413.0813798469737,-4746.988382618112,6217.05259573472,AUT_07
2024-03-23,825.730194545719,-4728.055488118645,6014.138554625448,AUT_07
2024-03-24,926.3652727560604,-4229.36385687401,6120.15845964905,AUT_07
2024-03-25,327.7301796438693,-5297.094424833018,6054.412260665459,AUT_07
2024-03-26,122.00593749911775,-5469.178156925741,5691.592042671761,AUT_07
2024-03-27,592.5291533431466,-4846.493245581768,5512.343342000065,AUT_07
2024-03-28,-543.1523736533173,-6002.6321643470055,4626.285258309864,AUT_07
2024-03-29,483.8373363920226,-4968.612347438659,5812.476027481467,AUT_07
2024-03-30,896.4861510969168,-4261.998144001384,6238.349488503327,AUT_07
2024-03-31,997.1212293058202,-4788.04221572273,6619.394546011857,AUT_07
2024-04-01,398.48613619026224,-4994.621226044628,5889.031420509711,AUT_07
2024-04-02,192.76189404444767,-5126.8494919423665,5630.5605736292455,AUT_07
2024-04-03,663.2851098923069,-4856.379685972116,6088.484749534968,AUT_07
2024-04-04,-472.39434589926236,-5394.557054814755,4852.444537241781,AUT_07
2024-04-05,554.5974353526192,-5015.860647270505,5659.277527531488,AUT_07
2024-04-06,967.2483212618038,-4106.3813633527025,6037.36431495133,AUT_07
2024-04-07,1067.8854706766474,-4258.9920109452105,6812.353637228068,AUT_07
2024-04-08,469.25244877070116,-4595.073992787856,5782.265864641311,AUT_07
2024-04-09,263.53027782782635,-5374.979315946102,5459.421451365542,AUT_07
2024-04-10,734.055564882676,-4915.6456883723695,6186.530051357844,AUT_07
2024-04-11,-401.62389091001603,-5776.265994166946,5006.725949471662,AUT_07
2024-04-12,625.3678903425421,-4884.416802320958,6203.5220862660835,AUT_07
2024-04-13,1038.018776252105,-4405.522498932129,6101.215502264305,AUT_07
2024-04-14,1138.6559256703176,-4328.12183175442,6650.966059456739,AUT_07
2024-04-15,540.0229037581503,-5011.464017944172,5609.300374637489,AUT_07
2024-04-16,334.6885163723582,-4746.57769589047,5623.558361651696,AUT_07
2024-04-17,805.6015869816414,-4550.425987627568,6218.988240419438,AUT_07
2024-04-18,-329.6900852548315,-5695.303359684411,4883.981577591651,AUT_07
2024-04-19,697.6894795497982,-4349.726363428064,5976.190969614954,AUT_07
2024-04-20,1110.7281490188445,-4213.9073513178,6257.698888965993,AUT_07
2024-04-21,1211.753081988073,-4260.795808699772,6636.491424566789,AUT_07
