ds,yhat,yhat_lower,yhat_upper,product_id
2024-01-01,169.24005138454925,109.70674583962231,234.5796173830543,BEA_03
2024-01-02,170.8477053644362,113.24924992621274,231.4277406726486,BEA_03
2024-01-03,168.36534724250166,104.41433915230985,231.42101093519818,BEA_03
2024-01-04,160.88075956309484,98.4915855518649,219.64915177090398,BEA_03
2024-01-05,163.29721648504915,106.85252118276688,219.9548701275098,BEA_03
2024-01-06,161.39698055069175,102.1265360586634,222.24207722946943,BEA_03
2024-01-07,157.45569549732454,98.03780787995504,217.97084665066953,BEA_03
2024-01-08,152.58665248043343,89.00620502186766,205.6966218094618,BEA_03
2024-01-09,154.1943064603267,91.95527469716095,221.45978713141645,BEA_03
2024-01-10,151.71194833839814,95.14169042419768,215.94828214020916,BEA_03
2024-01-11,144.22736065898815,77.98809364933004,205.61247863373916,BEA_03
2024-01-12,146.6438175809423,81.83163962877839,204.101936109742,BEA_03
2024-01-13,144.74358164658534,84.69693536320025,203.95937085452508,BEA_03
2024-01-14,140.80229658849686,80.55504944492996,199.59030537871965,BEA_03
2024-01-15,135.9332535668883,75.96158755978944,198.5796500736893,BEA_03
2024-01-16,137.54090754205845,80.01762803575963,203.59588626056146,BEA_03
2024-01-17,135.05854941540161,75.2669800118695,198.37871341394634,BEA_03
2024-01-18,127.57396173127893,66.86731594562856,186.95077358144417,BEA_03
2024-01-19,129.99041864851796,71.69255136318984,188.45940379438736,BEA_03
2024-01-20,128.09018270943875,64.38080174703688,187.45801917737347,BEA_03
2024-01-21,124.14889765133967,65.76704457775637,186.8962067534904,BEA_03
2024-01-22,119.2798546297453,61.01012099069105,183.2957418161121,BEA_03
2024-01-23,120.88750860492044,57.09330084523117,180.563468465315,BEA_03
2024-01-24,118.4051504782699,57.31598919389506,174.54249275896885,BEA_03
2024-01-25,110.92685011698453,50.62261344593355,171.67037212701325,BEA_03
2024-01-26,113.3495943570737,49.5156932783338,169.73528812457323,BEA_03
2024-01-27,111.45564574084011,49.74621643353978,170.59671926568032,BEA_03
2024-01-28,107.52064800559174,47.86518951134389,169.33323146092297,BEA_03
2024-01-29,102.65789230683899,43.22372203984089,161.32809721874568,BEA_03
2024-01-30,104.27183360487831,41.632219811481455,162.23351859983802,BEA_03
2024-01-31,101.79576280106718,37.191747598210796,164.77576829658625,BEA_03
2024-02-01,94.31746243977577,37.25784935469431,152.18207996931181,BEA_03
2024-02-02,96.74020667987605,35.02262857000391,156.21770729951615,BEA_03
2024-02-03,94.84625806363599,33.22098588681352,153.12647951662942,BEA_03
2024-02-04,90.9112603284032,28.521852022752643,154.806539607845,BEA_03
2024-02-05,86.0485046296331,26.257029958083866,143.4609747111283,BEA_03
2024-02-06,87.69777134411532,27.847965469448603,148.15351526441555,BEA_03
2024-02-07,85.25702595674119,22.89531758943087,146.7726194574777,BEA_03
2024-02-08,77.81405101189233,21.440435617985848,138.9028642738286,BEA_03
2024-02-09,80.27212066841233,16.010436498205376,136.4855559487185,BEA_03
2024-02-10,78.41349746862366,14.703597292722437,134.95390482506537,BEA_03
2024-02-11,74.5138251498274,13.933497954069434,136.30122601854657,BEA_03
2024-02-12,69.68639486751188,10.092122200164141,133.16025136545116,BEA_03
2024-02-13,71.33566158198245,15.164479558402272,133.71760712576753,BEA_03
2024-02-14,68.89491619459963,16.310468549635477,131.30588522700486,BEA_03
2024-02-15,61.45194124975765,2.1545915975498717,121.15772544370164,BEA_03
2024-02-16,63.910010906282096,8.953722484370681,125.10005468405804,BEA_03
2024-02-17,62.05138770649075,-1.5440204752311653,120.53919393828836,BEA_03
2024-02-18,58.31707139864878,1.7534267711230624,118.95082395121278,BEA_03
2024-02-19,53.65499712729226,-6.502214753529806,111.80827531298391,BEA_03
2024-02-20,55.469619852715105,0.8043805608379301,116.33622717830337,BEA_03
2024-02-21,53.194230476293654,-5.544301730584099,115.03380944240364,BEA_03
2024-02-22,45.9166115424221,-12.323549969803489,105.7850148731303,BEA_03
2024-02-23,48.54003720990741,-14.076546064378928,100.28955400707748,BEA_03
2024-02-24,46.846770021070206,-7.604157659263822,103.30562582285424,BEA_03
2024-02-25,43.11245371324108,-17.699549538185806,100.75839410442616,BEA_03
2024-02-26,38.450379441875256,-23.069608364793318,97.11327032054578,BEA_03
2024-02-27,40.26500216730313,-13.40093107790763,101.38291962823101,BEA_03
2024-02-28,37.98961279089534,-22.020317186715502,97.02634068942801,BEA_03
2024-02-29,31.295011089876436,-28.469121162982916,93.67414116478973,BEA_03
2024-03-01,34.50145399024294,-22.597321679001915,91.9431336090167,BEA_03
2024-03-02,33.39120403428285,-25.358526198085112,92.73840752886922,BEA_03
2024-03-03,30.239904959322757,-29.27019573497531,89.1375543692762,BEA_03
2024-03-04,26.160847920833746,-30.28850832907034,84.98107767948932,BEA_03
2024-03-05,28.558487879134297,-32.00468876191791,88.48356950063851,BEA_03
2024-03-06,26.866115735617775,-28.174397779321804,85.50883495536007,BEA_03
2024-03-07,20.171514034594846,-40.387057149678775,80.14274889611119,BEA_03
2024-03-08,23.377956934963088,-35.593047899454824,81.36149452256053,BEA_03
2024-03-09,22.26770697899654,-38.74122143993281,83.25169311676122,BEA_03
2024-03-10,19.116407904040617,-47.12161681956277,79.38379904350023,BEA_03
2024-03-11,15.03735086555374,-40.260675400928406,73.47458296583775,BEA_03
2024-03-12,17.94218984851684,-39.273411346434564,76.33616884287848,BEA_03
2024-03-13,16.757016729640593,-43.78646382645633,79.34096411518186,BEA_03
2024-03-14,10.569614053282066,-53.124784465506735,72.50750612565598,BEA_03
2024-03-15,14.283255978312305,-40.092403143611826,77.12136621524716,BEA_03
2024-03-16,13.680205047003394,-50.04446577670986,73.73659334340748,BEA_03
2024-03-17,11.036104996691623,-46.73007243656886,73.29527862268046,BEA_03
2024-03-18,7.464246982866634,-53.89333581519556,63.586732736019414,BEA_03
2024-03-19,10.369085965836017,-50.54806984788657,72.85997584173847,BEA_03
2024-03-20,9.183912846951078,-49.16310907773191,70.94025930104637,BEA_03
2024-03-21,2.9965101706040933,-60.32790153413895,61.98420350288335,BEA_03
2024-03-22,6.710152095635184,-52.25073840050249,68.20221867720879,BEA_03
2024-03-23,6.637020912268078,-55.62735370058692,68.48834161783215,BEA_03
2024-03-24,4.522840609902602,-58.234160432269626,62.40685366781772,BEA_03
2024-03-25,1.480902344024969,-60.04003944505393,68.44629051246064,BEA_03
2024-03-26,4.915661074944595,-55.14773723018787,58.980355077823155,BEA_03
2024-03-27,4.260407703994929,-55.00821862691686,65.33992912889578,BEA_03
2024-03-28,-1.3970752244119922,-60.04447483712585,57.81053571254235,BEA_03
2024-03-29,2.846486448555005,-56.10494064070063,63.4681923069073,BEA_03
2024-03-30,2.7733552652064546,-58.777025772440936,62.967127761469214,BEA_03
2024-03-31,0.6591749628396428,-56.70676039503007,57.1725276055038,BEA_03
2024-04-01,-2.3827633030439372,-60.55813605683795,55.762196382997374,BEA_03
2024-04-02,1.0519954278604686,-62.058114266846765,59.40122170501939,BEA_03
2024-04-03,0.39674205693813747,-55.24086907181477,62.79646776995076,BEA_03
2024-04-04,-4.867073375583075,-64.93654306872384,54.12628385955168,BEA_03
2024-04-05,-0.2298442067247919,-59.48854838982741,59.0726730051537,BEA_03
2024-04-06,0.0906921058105965,-63.0764708137448,56.26054230412807,BEA_03
2024-04-07,-1.6298207006676648,-59.938654487741154,57.25247040584866,BEA_03
2024-04-08,-4.278091470644561,-68.96164554667213,55.66985263477027,BEA_03
2024-04-09,-0.4496652438613893,-57.22906219928839,63.17476561634857,BEA_03
2024-04-10,-0.7112511188873754,-60.52810098673887,57.99096328780111,BEA_03
2024-04-11,-5.975066551411743,-65.67035080251581,52.82399716916531,BEA_03
2024-04-12,-1.3378373825525927,-61.971585935630145,59.704558236381594,BEA_03
2024-04-13,-1.0173010700209062,-62.99975812094794,60.15623870145922,BEA_03
2024-04-14,-2.7378138764803026,-61.383233108870385,55.22666881501325,BEA_03
2024-04-15,-5.386084646480661,-65.72017348084762,55.31559976057712,BEA_03
2024-04-16,-1.3866795703778791,-63.648388973998166,57.66331879330491,BEA_03
2024-04-17,-1.4772865960974926,-62.38499167369053,55.76861267587991,BEA_03
2024-04-18,-6.570123179299934,-68.67157433072389,53.09917169487172,BEA_03
2024-04-19,-1.7619151611396688,-61.580661533530524,55.01578990683937,BEA_03
2024-04-20,-1.2703999992771386,-65.18495260083,52.19004826215561,BEA_03
2024-04-21,-2.819933956432102,-69.00593966398877,55.99451390709769,BEA_03
2024-04-22,-5.297225877111224,-68.66351502964558,55.45819687395095,BEA_03
2024-04-23,-1.297820800995332,-61.54080872206009,57.78501716035406,BEA_03
2024-04-24,-1.388427826724886,-60.08769654369125,57.062465920448865,BEA_03
2024-04-25,-6.481264409919326,-65.97201176245946,53.45774164095167,BEA_03
2024-04-26,-1.6730563917630192,-60.34508436861051,53.8203932729474,BEA_03
2024-04-27,-1.1807502806976586,-67.57543319060278,61.559591699406795,BEA_03
2024-04-28,-2.7294932886457275,-62.141543186491965,58.86397367502048,BEA_03
2024-04-29,-5.205994260118992,-68.10476903946082,58.138443301896814,BEA_03
2024-04-30,-1.2057982348105796,-64.06408500039146,55.7992861598196,BEA_03
2024-05-01,-1.2956143113248189,-63.94149762906832,59.6170507724865,BEA_03
2024-05-02,-6.38765994531893,-66.78821540207304,50.45890330294608,BEA_03
2024-05-03,-1.5786609779459226,-59.04178048059898,57.30631433403033,BEA_03
2024-05-04,-1.0863548668880867,-62.069617873693055,60.943644772693546,BEA_03
2024-05-05,-2.63509787483801,-64.9551830345732,54.45311524655574,BEA_03
2024-05-06,-5.111598846311196,-66.23787944085205,53.69521885884858,BEA_03
2024-05-07,-1.1114028209896887,-58.04312926690007,57.58508224647195,BEA_03
2024-05-08,-1.2012188975138471,-63.81657286985499,62.290151169349066,BEA_03
2024-05-09,-6.29325418112316,-64.33502418443013,54.0368711396945,BEA_03
2024-05-10,-1.4842448633697458,-58.9478552999418,60.524651740124405,BEA_03
2024-05-11,-0.9919284019308918,-63.5847661225689,62.085610923364904,BEA_03
2024-05-12,-2.540661059507883,-57.84681575202527,59.846920884602184,BEA_03
2024-05-13,-5.017151680584199,-64.88123896436937,56.81534777354264,BEA_03
2024-05-14,-1.0169453049022934,-59.99225894621396,59.38216052992626,BEA_03
2024-05-15,-1.1067510310459951,-60.63413343580633,60.32935887693653,BEA_03
2024-05-16,-6.198786314649297,-68.24874861341858,55.8102169452278,BEA_03
2024-05-17,-1.3897769968905394,-61.50418905080994,64.37782299321545,BEA_03
2024-05-18,-0.8974605354570997,-65.47267053028418,56.282826651769284,BEA_03
2024-05-19,-2.4461931930359455,-57.019913937306924,52.06607942848606,BEA_03
2024-05-20,-4.922683814112197,-65.08515961574898,55.46383791765807,BEA_03
2024-05-21,-0.9224773157642829,-60.54736945737326,59.5521987043704,BEA_03
2024-05-22,-1.0122829192487472,-62.25260783711793,56.16847523105318,BEA_03
2024-05-23,-6.104318080211193,-69.599631196629,50.30612002203634,BEA_03
2024-05-24,-1.2953086397975895,-65.3227125781883,53.85046737622108,BEA_03
2024-05-25,-0.8029920557132542,-61.68302225762703,57.511800822335886,BEA_03
2024-05-26,-2.3517245906290967,-65.00890669845472,57.36954874704377,BEA_03
2024-05-27,-4.828215089071563,-62.836057100700856,53.30711511333442,BEA_03
2024-05-28,-0.8280085907087695,-61.19899138360603,58.413108404111696,BEA_03
2024-05-29,-0.9178141942104929,-59.32026002093331,61.50850784523661,BEA_03
2024-05-30,-6.009849355166082,-63.5246959419425,52.44329020493021,BEA_03
2024-05-31,-1.2008399147479452,-59.62749990306642,59.19225140894831,BEA_03
2024-06-01,-0.7085233354897085,-61.69895046061129,59.3705889568589,BEA_03
2024-06-02,-2.257255875228111,-62.11389112484463,62.999831784061264,BEA_03
2024-06-03,-4.73374637849119,-66.1991537821295,58.19633023945143,BEA_03
2024-06-04,-0.7335398849531245,-60.14613693658437,58.56107995437597,BEA_03
2024-06-05,-0.8233454932610087,-63.50165938455405,54.999516025479835,BEA_03
2024-06-06,-5.915380659045091,-61.466877739168325,49.86511890405192,BEA_03
2024-06-07,-1.1063712234616858,-57.564533893773756,58.227775603570336,BEA_03
2024-06-08,-0.6140546441904107,-59.58204079691139,60.82020583953624,BEA_03
2024-06-09,-2.1627871839246566,-63.881578989133864,56.06722126475293,BEA_03
2024-06-10,-4.63927768718559,-67.60167008269747,60.337881429503724,BEA_03
2024-06-11,-0.6390711936425149,-64.06021011524874,54.572267832836886,BEA_03
2024-06-12,-0.7288768019441179,-61.46981172349207,59.94257512339796,BEA_03
2024-06-13,-5.820911962398654,-65.26694914774934,51.991040918862325,BEA_03
2024-06-14,-1.0119025214645276,-61.32758508068889,56.50360484260653,BEA_03
2024-06-15,-0.5195859368469016,-60.88617825565463,58.90347761591232,BEA_03
2024-06-16,-2.0683184712482756,-62.487559893381516,57.84233010641923,BEA_03
2024-06-17,-4.544808969148768,-62.24125832539008,53.662018851314116,BEA_03
2024-06-18,-0.5446024702741639,-60.445702888056836,60.66286336926818,BEA_03
2024-06-19,-0.6344080732196673,-62.51641259704865,62.38137982549167,BEA_03
2024-06-20,-5.726443233670025,-63.75379209267827,54.384122225530874,BEA_03
2024-06-21,-0.9174337927350109,-59.579744316165986,58.891045872499994,BEA_03
2024-06-22,-0.4251172081238508,-58.16791802065833,60.16440645216883,BEA_03
2024-06-23,-1.9738497425036172,-66.05453644392382,56.434542976479435,BEA_03
2024-06-24,-4.450340240419457,-64.47091962683066,57.126784123398494,BEA_03
2024-06-25,-0.45013373349811303,-58.82355468343907,57.965382851613356,BEA_03
2024-06-26,-0.5399393284191518,-60.513709999051144,57.296873095423116,BEA_03
2024-06-27,-5.631974480825576,-63.474459571365614,56.22851356800935,BEA_03
2024-06-28,-0.8229650318386632,-61.94702124893455,60.4991170294054,BEA_03
2024-06-29,-0.33064843918367615,-58.79564536946081,63.77660031940167,BEA_03
2024-06-30,-1.8793809655321283,-59.17351022630259,59.23512163809592,BEA_03
2024-07-01,-4.355871455406124,-64.24974046520217,53.75243376038287,BEA_03
2024-07-02,-0.3556649484802392,-62.46380810930986,54.393144539308025,BEA_03
2024-07-03,-0.44547054340997505,-60.50438409903473,59.9503895194952,BEA_03
2024-07-04,-5.537505695801073,-70.30016878937906,49.835378470753234,BEA_03
2024-07-05,-0.7284962468170519,-62.14877482344635,59.045782793841916,BEA_03
2024-07-06,-0.23617965203853686,-60.1269712451529,61.78297337869627,BEA_03
2024-07-07,-1.7849121762528384,-61.24298310044551,55.19346489256116,BEA_03
2024-07-08,-4.261402663986594,-69.39929279014541,53.82660997950718,BEA_03
2024-07-09,-0.26119615496210713,-57.37455830874682,61.201125218054365,BEA_03
2024-07-10,-0.35100174773611315,-60.59912214891419,56.41535032118591,BEA_03
2024-07-11,-5.44303689800504,-65.80685806567325,55.93098738202083,BEA_03
2024-07-12,-0.6340274468865772,-62.85492778306891,54.97202677079688,BEA_03
2024-07-13,-0.14171085211070533,-62.40820083199641,57.26175979033923,BEA_03
2024-07-14,-1.6904433763236,-61.84433373367794,57.47182908275342,BEA_03
2024-07-15,-4.166933864073158,-63.534610535387145,57.24258989586718,BEA_03
2024-07-16,-0.1667273550342685,-61.12762529886004,60.71273740811974,BEA_03
2024-07-17,-0.2565329478169076,-61.94348422526326,64.59000265814086,BEA_03
2024-07-18,-5.348568079242547,-67.50423304093893,53.48571383792524,BEA_03
2024-07-19,-0.5395586092903955,-62.916603759782795,59.340492853235425,BEA_03
2024-07-20,-0.04724199568448029,-60.72616673330508,57.41342241552145,BEA_03
2024-07-21,-1.5959745010793114,-58.050370554214034,57.95583476725703,BEA_03
2024-07-22,-4.072464969982903,-67.7205953395848,58.062722296997926,BEA_03
2024-07-23,-0.07225844210726251,-58.518456211625164,59.270810230367985,BEA_03
2024-07-24,-0.16206401606812193,-61.52311103420573,59.71168903293334,BEA_03
2024-07-25,-5.254099147489576,-64.0840261930429,56.61523369915713,BEA_03
2024-07-26,-0.4450896775571209,-59.51719348965133,58.097267511690994,BEA_03
2024-07-27,0.04722693606564121,-61.92432045307005,57.108442907008445,BEA_03
2024-07-28,-1.5015055693277688,-61.03603629543904,58.30389208043685,BEA_03
2024-07-29,-3.977996038237386,-66.32400785733859,56.99703183858009,BEA_03
2024-07-30,0.02221049983062784,-61.66734192398179,59.64847465411845,BEA_03
2024-07-31,-0.06759506392754133,-54.377718529440244,58.20950145170705,BEA_03
2024-08-01,-5.159630185182543,-63.31172500190681,53.23673105443567,BEA_03
2024-08-02,-0.35062070505100706,-58.686987149746116,61.978145741232574,BEA_03
2024-08-03,0.14169591875205612,-56.94788417517646,59.60581920862633,BEA_03
2024-08-04,-1.407036576455397,-61.67128187965156,53.719074808696824,BEA_03
2024-08-05,-3.883527035177039,-65.57059285948436,57.03285924511609,BEA_03
2024-08-06,0.11667950290409124,-58.72708137961906,59.80380601549824,BEA_03
2024-08-07,0.026873939135995784,-58.11008059776075,58.621227546579746,BEA_03
